year,month,country,student_ai_usage_pct,teacher_ai_usage_pct,schools_ai_adoption_pct,avg_daily_ai_usage_min,top_ai_tool,internet_penetration_pct,education_index,government_ai_policy,urban_ai_usage_pct,rural_ai_usage_pct,ai_in_curriculum,gender_gap_ai_usage_pct
2025,July,Australia,60,55,57,59,Khanmigo,96,0.93,Unknown,61,53,No,5
2025,August,US,52,58,51,13,Google Gemini,90,0.9,Active,53,44,No,9
2025,August,UK,52,54,50,30,Khanmigo,92,0.91,Active,52,47,No,2
2025,August,China,56,50,53,51,Microsoft Copilot,70,0.75,Draft,60,42,Yes,1
2025,August,India,52,57,57,57,ChatGPT,50,0.64,Unknown,56,41,Yes,7
2025,August,Germany,58,53,54,57,ChatGPT,93,0.94,Draft,62,44,No,3
2025,August,Brazil,59,53,55,60,Khanmigo,75,0.7,Draft,59,50,Yes,8
2025,August,Pakistan,57,54,57,15,ChatGPT,45,0.55,Unknown,58,50,No,6
2025,August,Nigeria,53,54,54,47,Khanmigo,42,0.52,Active,55,47,Yes,8
2025,August,Canada,52,53,52,25,ChatGPT,94,0.92,Active,56,42,No,5
2025,August,Australia,56,55,52,50,ChatGPT,96,0.93,Draft,57,50,No,2
2025,September,US,59,50,57,48,ChatGPT,90,0.9,Active,59,50,Yes,5
2025,September,UK,59,52,55,26,Khanmigo,92,0.91,Active,62,54,No,6
2025,September,China,56,52,57,58,Google Gemini,70,0.75,Unknown,56,48,Yes,1
2025,September,India,55,50,52,13,ChatGPT,50,0.64,Unknown,56,41,Yes,8
2025,September,Germany,58,54,53,36,Google Gemini,93,0.94,Draft,58,44,No,4
2025,September,Brazil,53,52,54,17,Microsoft Copilot,75,0.7,Active,54,47,No,2
2025,September,Pakistan,59,50,50,24,Microsoft Copilot,45,0.55,Draft,60,45,No,5
2025,September,Nigeria,59,56,56,41,Khanmigo,42,0.52,Unknown,64,52,No,6
2025,September,Canada,51,51,54,36,Google Gemini,94,0.92,Draft,52,43,No,1
2025,September,Australia,50,51,52,35,Google Gemini,96,0.93,Draft,53,38,No,5
2025,October,US,53,57,52,17,Microsoft Copilot,90,0.9,Active,55,46,Yes,3
2025,October,UK,50,53,51,18,Khanmigo,92,0.91,Active,55,40,No,9
2025,October,China,57,52,51,60,Microsoft Copilot,70,0.75,Unknown,60,43,Yes,1
2025,October,India,60,50,54,19,ChatGPT,50,0.64,Active,65,55,Yes,2
2025,October,Germany,60,51,56,20,Microsoft Copilot,93,0.94,Unknown,60,55,No,6
2025,October,Brazil,58,50,56,17,Google Gemini,75,0.7,Unknown,59,52,Yes,1
2025,October,Pakistan,54,58,54,28,Microsoft Copilot,45,0.55,Active,58,48,Yes,4
2025,October,Nigeria,56,50,51,14,Google Gemini,42,0.52,Unknown,56,49,No,2
2025,October,Canada,57,56,51,8,Microsoft Copilot,94,0.92,Draft,60,43,No,3
2025,October,Australia,60,56,53,17,Google Gemini,96,0.93,Unknown,64,49,Yes,7
2025,November,US,59,54,53,52,ChatGPT,90,0.9,Draft,61,44,No,6
2025,November,UK,53,54,50,34,ChatGPT,92,0.91,Unknown,54,48,Yes,6
2025,November,China,60,56,53,28,ChatGPT,70,0.75,Draft,65,52,No,6
2025,November,India,52,57,50,50,Google Gemini,50,0.64,Draft,55,46,No,2
2025,November,Germany,51,57,50,45,Google Gemini,93,0.94,Active,52,38,Yes,10
2025,November,Brazil,54,52,54,53,Microsoft Copilot,75,0.7,Active,57,45,Yes,1
2025,November,Pakistan,52,56,57,10,ChatGPT,45,0.55,Active,52,45,Yes,6
2025,November,Nigeria,50,51,55,57,Google Gemini,42,0.52,Unknown,55,35,Yes,6
2025,November,Canada,59,55,50,43,Khanmigo,94,0.92,Unknown,59,46,Yes,5
2025,November,Australia,54,52,52,12,Microsoft Copilot,96,0.93,Active,59,47,No,2
2025,December,US,51,55,56,54,Microsoft Copilot,90,0.9,Draft,51,39,Yes,8
2025,December,UK,58,54,51,23,ChatGPT,92,0.91,Draft,62,52,No,7
2025,December,China,55,52,51,15,Khanmigo,70,0.75,Draft,60,40,Yes,10
2025,December,India,51,51,50,11,ChatGPT,50,0.64,Draft,53,41,Yes,3
2025,December,Germany,60,54,57,37,Google Gemini,93,0.94,Active,65,52,No,2
2025,December,Brazil,53,57,50,29,Microsoft Copilot,75,0.7,Active,58,43,No,1
2025,December,Pakistan,58,56,52,7,Microsoft Copilot,45,0.55,Unknown,58,51,No,3
2025,December,Nigeria,59,52,53,19,ChatGPT,42,0.52,Active,59,54,No,2
2025,December,Canada,56,51,50,59,Microsoft Copilot,94,0.92,Active,61,43,Yes,5
2025,December,Australia,56,51,56,15,Microsoft Copilot,96,0.93,Draft,57,50,No,5
2026,January,US,61,55,61,37,ChatGPT,90,0.9,Active,62,51,No,10
2026,January,UK,63,60,57,47,Microsoft Copilot,92,0.91,Unknown,67,57,Yes,8
2026,January,China,62,60,60,38,Microsoft Copilot,70,0.75,Active,64,51,Yes,2
2026,January,India,56,60,61,46,Khanmigo,50,0.64,Active,59,50,Yes,7
2026,January,Germany,65,58,62,51,ChatGPT,93,0.94,Unknown,70,51,No,8
2026,January,Brazil,58,60,58,38,ChatGPT,75,0.7,Unknown,63,46,Yes,4
2026,January,Pakistan,65,60,62,19,ChatGPT,45,0.55,Unknown,67,51,No,4
2026,January,Nigeria,61,59,57,24,Khanmigo,42,0.52,Active,66,53,No,1
2026,January,Canada,61,60,55,60,Microsoft Copilot,94,0.92,Draft,65,55,Yes,3
2026,January,Australia,63,60,58,28,Microsoft Copilot,96,0.93,Active,67,48,No,8
2026,February,US,58,60,60,5,ChatGPT,90,0.9,Draft,60,52,Yes,2
2026,February,UK,65,57,61,33,Google Gemini,92,0.91,Unknown,68,50,No,4
2026,February,China,65,57,57,36,Khanmigo,70,0.75,Unknown,67,51,No,2
2026,February,India,57,60,58,47,ChatGPT,50,0.64,Unknown,57,42,Yes,9
2026,February,Germany,63,60,60,47,ChatGPT,93,0.94,Unknown,63,53,Yes,8
2026,February,Brazil,60,60,62,14,Google Gemini,75,0.7,Unknown,65,50,No,6
2026,February,Pakistan,59,60,56,24,ChatGPT,45,0.55,Draft,64,49,Yes,2
2026,February,Nigeria,57,60,60,23,Google Gemini,42,0.52,Draft,60,44,No,5
2026,February,Canada,60,60,62,31,Khanmigo,94,0.92,Unknown,64,47,Yes,3
2026,February,Australia,60,59,59,18,Khanmigo,96,0.93,Draft,65,55,Yes,8
2026,March,US,61,60,62,24,Microsoft Copilot,90,0.9,Unknown,65,52,Yes,6
2026,March,UK,60,60,57,52,Microsoft Copilot,92,0.91,Active,65,48,No,7
2026,March,China,59,55,62,39,Microsoft Copilot,70,0.75,Active,64,46,No,10
2026,March,India,59,60,60,59,Microsoft Copilot,50,0.64,Unknown,61,51,No,3
2026,March,Germany,64,59,59,26,ChatGPT,93,0.94,Unknown,64,53,No,1
2026,March,Brazil,65,60,62,54,Microsoft Copilot,75,0.7,Draft,65,56,Yes,4
2026,March,Pakistan,61,60,61,42,ChatGPT,45,0.55,Draft,62,51,No,10
2026,March,Nigeria,56,60,56,51,Google Gemini,42,0.52,Active,60,45,Yes,7
2026,March,Canada,59,60,60,24,Microsoft Copilot,94,0.92,Active,63,54,Yes,4
2026,March,Australia,59,56,61,13,Microsoft Copilot,96,0.93,Draft,63,51,Yes,1
2026,April,US,63,56,56,36,ChatGPT,90,0.9,Unknown,64,56,Yes,4
2026,April,UK,56,60,58,30,ChatGPT,92,0.91,Draft,56,46,Yes,3
2026,April,China,65,59,60,23,ChatGPT,70,0.75,Draft,65,59,No,4
2026,April,India,56,60,61,43,ChatGPT,50,0.64,Draft,58,42,No,5
2026,April,Germany,64,60,58,41,ChatGPT,93,0.94,Unknown,68,52,No,4
2026,April,Brazil,57,58,57,52,Khanmigo,75,0.7,Unknown,61,48,Yes,1
2026,April,Pakistan,57,58,61,10,Google Gemini,45,0.55,Active,61,50,No,7
2026,April,Nigeria,64,60,58,39,Google Gemini,42,0.52,Active,64,49,Yes,6
2026,April,Canada,65,55,55,32,ChatGPT,94,0.92,Unknown,67,57,Yes,9
2026,April,Australia,61,59,60,29,Khanmigo,96,0.93,Active,63,51,No,3
